༼ཅོ་༽ ༡པ།,༼པེ་༽ ཆེན་ཕྱུག་པ་བསྒྲུབ་པར་མཛོད།_།རིན་ཆེན་ཀུན་ལ་,༼སྣར་༽ ཆེན་ཕྱུག་པ་བསྒྲུབ་པར་མཛོད།_།རིན་ཆེན་ཀུན་ལ་,
,,,
མཆན་156པ།,༼སྡེ་༽ དབྱིབས་མཛེས་ཤིང་།_།ལེགས་པར་བྲིས་པ་པདྨ་ལ།_།བཞུགས་པ་དག་ཀྱང་བགྱིད་དུ་སྩོལ,པདྨ་ལ།_།བཞུགས་པ་དག་ཀྱང་བགྱིད་དུ་སྩོལ,བགྱིས་པ་ཡིས།_།སངས་རྒྱས་སྐུ་གཟུགས་དབྱིབས་མཛེས་ཤིང་།_།ལེགས་པར་བྲིས་པ་པདྨ་ལ།_།བཞུགས་པ་དག་ཀྱང་བགྱིད་དུ་སྩོལ
༼ཅོ་༽ ༡པ།,༼པེ་༽ སངས་རྒྱས་སྐུ་གཟུགས་དབྱིབས་མཛེས་ཤིང་།_།ལེགས་པར་ལ་རིན་པོ་ཆེ།_།ཀུན་གྱིས་བརྒྱན་པ་བགྱིད་དུ་གསོལ,༼སྣར་༽ སངས་རྒྱས་སྐུ་གཟུགས་དབྱིབས་མཛེས་ཤིང་།_།ལེགས་པར་ལ་རིན་པོ་ཆེ།_།ཀུན་གྱིས་བརྒྱན་པ་བགྱིད་དུ་གསོལ,
,འདིར་ལེགས་པར་བྲིས་པ་པདྨ་ལ། །བཞུགས་པ་དག་ལ་རིན་པོ་ཆེ། །ཀུན་གྱིས་བརྒྱན་པ་བགྱིད་དུ་གསོལ,འདིར་ལེགས་པར་བྲིས་པ་པདྨ་ལ། །བཞུགས་པ་དག་ལ་རིན་པོ་ཆེ། །ཀུན་གྱིས་བརྒྱན་པ་བགྱིད་དུ་གསོལ,
མཆན་157པ།,༼སྡེ་༽ །གསེར་དང་རིན་ཆེན་དྲ་བ་དག_།ཉིད་ཀྱིས་,ཀྱིས་,།_།དམ་ཆོས་དགེ་སློང་དགེ་འདུན་དག_།ནན་ཏན་ཀུན་གྱིས་བསྐྱང་བར་མཛོད།_།གསེར་དང་རིན་ཆེན་དྲ་བ་དག_།ཉིད་ཀྱིས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ །_།གསེར་དང་རིན་ཆེན་དྲ་བ་དག_།ཉིད་ཀྱི་,༼སྣར་༽ །_།གསེར་དང་རིན་ཆེན་དྲ་བ་དག_།ཉིད་ཀྱི་,
,,,
ཤོག་གྲངས་310པར་ཡོད་པའི་མཆན་158པ།,༼སྡེ་༽ བཀུར་སྟི་དང་ལྡན་པ།_།དགའ་བར་འགྱུར་བ་,འགྱུར་བ་,མཆོད་རྟེན་རྣམས་ལ་ཐོགས།_།གསེར་དང་དངུལ་གྱི་མེ་ཏོག་དང་།_།རྡོ་རྗེ་བྱི་རུ་མུ་ཏིག་དང་།_།ཨནྡ་རྙིལ་དང་བཻ་ཌཱུཪྻ།_།མཐོན་ཀ་ཆེན་པོས་མཆོད་རྟེན་མཆོད།_།དམ་ཆོས་སྨྲ་ལ་མཆོད་པ་ནི།_།རྙེད་དང་བཀུར་སྟི་དང་ལྡན་པ།_།དགའ་བར་འགྱུར་བ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ རྙེད་དང་བཀུར་སྟི་དང་ལྡན་པ།_།དགའ་བར་གྱུར་པ་,༼སྣར་༽ རྙེད་དང་བཀུར་སྟི་དང་ལྡན་པ།_།དགའ་བར་གྱུར་པ་,
,,,
མཆན་159པ།,༼སྡེ་༽ རྣམས་བགྱི་ཞིང་།_།ཆོས་དྲུག་གུས་པར་བསྟེན་,བསྟེན་,རྣམས་བགྱི་ཞིང་།_།ཆོས་དྲུག་གུས་པར་བསྟེན་
༼ཅོ་༽ ༡པ།,༼པེ་༽ རྣམས་བགྱི་ཞིང་།_།ཆོས་དྲུག་གུས་པར་རྟེན་,༼སྣར་༽ རྣམས་བགྱི་ཞིང་།_།ཆོས་དྲུག་གུས་པར་རྟེན་,
,,,
མཆན་160པ།,༼སྡེ་༽ གུས་པས་མཆོད་པར་མཛོད།_།མུ་སྟེགས་གཞན་,གཞན་,པར་མཛོད།_།བླ་མ་རིམ་གྲོ་གུས་ཉན་དང་།_།ཞམ་རིང་དང་ནི་མདོངས་གསོལ་དང་།_།བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་ཡང་།_།རྟག་ཏུ་གུས་པས་མཆོད་པར་མཛོད།_།མུ་སྟེགས་གཞན་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ རྟག་ཏུ་གུས་པས་མཆོད་པར་མཛོད།_།མུ་སྟེགས་བཞན་,
,,,
མཆན་161པ།,༼སྡེ་༽ རྣམས་དེའི་རྐྱེན་གྱིས།_།སྐྱོན་དང་བཅས་པ་,པ་,ལ་གུས་པ་ཡིས།_།མཆོད་དང་ཕྱག་ཀྱང་མི་བགྱི་སྟེ།_།མི་ཤེས་པ་རྣམས་དེའི་རྐྱེན་གྱིས།_།སྐྱོན་དང་བཅས་པ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཤེས་པ་རྣམས་དེའི་རྐྱེན་གྱིས།_།སྐྱོན་དང་བཅས་ལ་,༼སྣར་༽ ཤེས་པ་རྣམས་དེའི་རྐྱེན་གྱིས།_།སྐྱོན་དང་བཅས་ལ་,
,,,
མཆན་162པ།,༼སྡེ་༽ །སློབ་དཔོན་འཚོ་བའི་བྱ་བ་དག_།ཞིང་སྩལ་,སྩལ་,ཆགས་འགྱུར་གདའ།_།ཐུབ་དབང་གསུང་དང་དེས་བྱུང་བའི།_།གཞུང་རྣམས་བྲི་དང་གླེགས་བམ་ནི།_།སྣག་ཚ་དག་དང་སྨྱུ་གུ་དག_།སྔོན་དུ་འགྲོ་བ་སྦྱིན་པར་མཛོད།_།ཡུལ་དུ་ཡི་གེ་གྲྭ་ཁང་དུ།_།སློབ་དཔོན་འཚོ་བའི་བྱ་བ་དག_།ཞིང་སྩལ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ །_།སློབ་དཔོན་འཚོ་བའི་བྱ་བ་དག_།ཞིང་བརྩལ་,༼སྣར་༽ །_།སློབ་དཔོན་འཚོ་བའི་བྱ་བ་དག_།ཞིང་བརྩལ་,
,,,
མཆན་163པ།,༼སྡེ་༽ བ་ཡི་ངེས་པ་ནི།_།ཡེ་ཤེས་སྤེལ་བའི་སླད་དུ་,སྤེལ་བའི་སླད་དུ་,བ་ཡི་ངེས་པ་ནི།_།ཡེ་ཤེས་སྤེལ་བའི་སླད་དུ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ བ་ཡི་ངེས་པ་ནི།_།ཡེ་ཤེས་སྤལ་བའི་ཐབས་སུ་,༼སྣར་༽ བ་ཡི་ངེས་པ་ནི།_།ཡེ་ཤེས་སྤལ་བའི་ཐབས་སུ་,
,,,
མཆན་164པ།,༼སྡེ་༽ _།ཡུལ་དུ་སྨན་པ་འདྲེག་མཁན་དག_།ཞིང་གི་,ཞིང་གི་,མཛོད།_།རྒན་དང་བྱིས་པ་ནད་པ་དང་།_།སེམས་ཅན་སྡུག་བསྔལ་བསལ་སླད་དུ།_།ཡུལ་དུ་སྨན་པ་འདྲེག་མཁན་དག_།ཞིང་གི་
༼ཅོ་༽ ༡པ།,༼པེ་༽ །_།ཡུལ་དུ་སྨན་པ་འདྲེག་མཁན་དག_།ཞི་ཞིང་་,༼སྣར་༽ །_།ཡུལ་དུ་སྨན་པ་འདྲེག་མཁན་དག_།ཞི་ཞིང་་,
,,,
མཆན་165པ།,༼སྡེ་༽ རྔན་པ་འཇོག་ཏུ་སྩོལ།_།འགྲོན་,_།འགྲོན་,རྔན་པ་འཇོག་ཏུ་སྩོལ།_།འགྲོན་
༼ཅོ་༽ ༡པ།,༼པེ་༽ རྔན་པ་འཇོག་ཏུ་གསོལ།_།འདྲོན་,༼སྣར་༽ རྔན་པ་འཇོག་ཏུ་གསོལ།_།འདྲོན་,
,,,
མཆན་166པ།,༼སྡེ་༽ པ།_།ཤེས་རབ་བཟང་པོ་བགྱིད་དུ་སྩོལ,སྩོལ,གནས་ཀུན་དགའ་ཆུ་ལོན་དང་།_།རྫིང་དང་མདུན་ཁང་ཆུ་ར་དག_།མལ་ཟས་རྩྭ་དང་ཤིང་ལྡན་པ།_།ཤེས་རབ་བཟང་པོ་བགྱིད་དུ་སྩོལ
༼ཅོ་༽ ཤིང་ལྡན་པ།_།ཤེས་རབ་བཟང་པོ་བགྱིད་དུ་གསོལ,༼པེ་༽ ཤིང་ལྡན་པ།_།ཤེས་རབ་བཟང་པོ་བགྱིད་དུ་གསོལ,༼སྣར་༽ ཤིང་ལྡན་པ།_།ཤེས་རབ་བཟང་པོ་བགྱིད་དུ་གསོལ,
,,,
མཆན་167པ།,༼སྡེ་༽ ཁང་དག་དང་།_།གྲོང་ཁྱེར་ཀུན་དུ་འདུན་,འདུན་,།_།གྲོང་དང་གཙུག་ལག་ཁང་དག་དང་།_།གྲོང་ཁྱེར་ཀུན་དུ་འདུན་
༼ཅོ་༽ ༡པ།,༼པེ་༽ གཙུག་ལག་ཁང་དག་དང་།_།གྲོང་ཁྱེར་ཀུན་དུ་མདུན་,༼སྣར་༽ གཙུག་ལག་ཁང་དག་དང་།_།གྲོང་ཁྱེར་ཀུན་དུ་མདུན་,
,,,
མཆན་168པ།,༼སྡེ་༽ དུ།_།ཆུ་ར་དག་ནི་བགྱིད་དུ་སྩོལ,སྩོལ,ཁང་དང་།_།ཆུ་དཀོན་ལམ་རྣམས་ཐམས་ཅད་དུ།_།ཆུ་ར་དག་ནི་བགྱིད་དུ་སྩོལ
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཐམས་ཅད་དུ།_།ཆུ་ར་དག་ནི་བགྱིད་དུ་གསོལ,༼སྣར་༽ ཐམས་ཅད་དུ།_།ཆུ་ར་དག་ནི་བགྱིད་དུ་གསོལ,
,,,
མཆན་169པ།,༼སྡེ་༽ །_།ནད་པ་མགོན་མེད་,མེད་,།_།ནད་པ་མགོན་མེད་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ །_།ནད་པ་མགོན་མེད་པ་,
,,,
མཆན་170པ།,༼སྡེ་༽ བཟུང་ཞིང་།_།དེ་དག་གསོ་ཕྱིར་གུས་བསྟེན་,བསྟེན་,སྡུག་བསྔལ་གྱིས།_།ཉམ་ཐག་དམན་དང་ངན་པ་དག_།སྙིང་རྗེས་རྟག་ཏུ་ཡོངས་བཟུང་ཞིང་།_།དེ་དག་གསོ་ཕྱིར་གུས་བསྟེན་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཏུ་ཡོངས་བཟུང་ཞིང་།_།དེ་དག་གསོ་ཕྱིར་གུས་བརྟན་,༼སྣར་༽ ཏུ་ཡོངས་བཟུང་ཞིང་།_།དེ་དག་གསོ་ཕྱིར་གུས་བརྟན་,
,,,
ཤོག་གྲངས་311པར་ཡོད་པའི་མཆན་171པ།,༼སྡེ་༽ སོགས།_།ཆུ་ར་དག་ཏུ་འཇོག་ཏུ་སྩོལ,སྩོལ,མཛོད།_།དུས་སུ་འབྱུང་བའི་ཟས་སྐོམ་དང་།_།བཅའ་བ་འབྲུ་དང་ཤིང་ཏོག་དང་།_།དེ་དག་སློང་བའི་སྐྱེ་བོ་ལ།_།མ་སྩལ་བར་དུ་གསོལ་མི་རིགས།_།ལྷམ་དང་གདུགས་དང་ཆུ་ཚགས་དང་།_།ཚེར་མ་དབྱུང་བའི་ཆ་སྟ་དང་།_།ཁབ་དང་སྐུད་དང་བསིལ་ཡབ་དང་།_།ཆུ་ར་ཡི་ནི་གནས་སུ་བཞག_།འབྲས་བུ་གསུམ་དང་ཚ་བ་གསུམ།_།མར་དང་སྦྲང་རྩི་མིག་སྨན་དང་།_།དུག་སེལ་ཆུ་རར་བཞག་བགྱི་ཞིང་།_།གྲུབ་པའི་སྨན་དང་སྔགས་ཀྱང་བྲི།_།ལུས་དང་རྐང་པ་མགོ་བསྐུ་དང་།_།བལ་དང་ཁྲིའུ་དང་སྐྱོ་མ་དང་།_།བུམ་པ་ཟངས་དང་དགྲ་སྟ་སོགས།_།ཆུ་ར་དག་ཏུ་འཇོག་ཏུ་སྩོལ
༼ཅོ་༽ ༡པ།,༼པེ་༽ དགྲ་སྟ་སོགས།_།ཆུ་ར་དག་ཏུ་འཇོག་ཏུ་གསོལ,༼སྣར་༽ དགྲ་སྟ་སོགས།_།ཆུ་ར་དག་ཏུ་འཇོག་ཏུ་གསོལ,
,,,
མཆན་172པ།,༼སྡེ་༽ ཏུ།_།རུང་པའི་ཆུས་བཀང་བགྱིད་དུ་སྩོལ,སྩོལ,།_།ཏིལ་དང་འབྲས་དང་འབྲུ་དང་ཟས།_།བུ་རམ་སྣུམ་དང་ལྡན་པ་ཡི།_།ཆུ་ར་ཆུང་ངུ་བསིལ་གྲིབ་ཏུ།_།རུང་པའི་ཆུས་བཀང་བགྱིད་དུ་སྩོལ
༼ཅོ་༽ ༡པ།,༼པེ་༽ བསིལ་གྲིབ་ཏུ།_།རུང་པའི་ཆུས་བཀང་བགྱིད་དུ་གསོལ,༼སྣར་༽ བསིལ་གྲིབ་ཏུ།_།རུང་པའི་ཆུས་བཀང་བགྱིད་དུ་གསོལ,
,,,
མཆན་173པ།,༼སྡེ་༽ ཚང་གི་སྒོ་དག་ཏུ།_།ཟས་དང་ཆུ་,ཆུ་,།_།གྲོག་སྦུར་ཚང་གི་སྒོ་དག་ཏུ།_།ཟས་དང་ཆུ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ གྲོག་སྦུར་ཚང་གི་སྒོ་དག་ཏུ།_།ཟས་དང་ཆུབ་,
,,,
མཆན་174པ།,༼སྡེ་༽ ནི།_།ཐུགས་བརྟན་མི་རྣམས་བགྱིད་དུ་སྩོལ,སྩོལ,དང་བུ་རམ་དང་།_།འབྲུ་ཡི་ཕུང་པོ་རྟག་པར་ནི།_།ཐུགས་བརྟན་མི་རྣམས་བགྱིད་དུ་སྩོལ
༼ཅོ་༽ ༡པ།,༼པེ་༽ རྟག་པར་ནི།_།ཐུགས་བརྟན་མི་རྣམས་བགྱིད་དུ་གསོལ,༼སྣར་༽ རྟག་པར་ནི།_།ཐུགས་བརྟན་མི་རྣམས་བགྱིད་དུ་གསོལ,
,,,
མཆན་175པ།,༼སྡེ་༽ དང་འོག་དག་ཏུ།_།ཡི་དྭགས་ཁྱི་དང་,དང་,།_།བཤོས་གསོལ་སྔོན་དང་འོག་དག་ཏུ།_།ཡི་དྭགས་ཁྱི་དང་
༼ཅོ་༽ ༡པ།,༼པེ་༽ གསོལ་སྔོན་དང་འོག་དག་ཏུ།_།ཡི་དྭགས་ཁྱི་དག,༼སྣར་༽ གསོལ་སྔོན་དང་འོག་དག་ཏུ།_།ཡི་དྭགས་ཁྱི་དག,
,,,
མཆན་176པ།,༼སྡེ་༽ རྟག་ཏུ་ཟས་དག་སྩལ་བར་མཛོད།_།གཙེས་,གཙེས་,གྲོག་སྦུར་དང་།_།བྱ་ལ་སོགས་པ་ཅི་བདེ་བར།_།རྟག་ཏུ་ཟས་དག་སྩལ་བར་མཛོད།_།གཙེས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ བར།_།རྟག་ཏུ་ཟས་དག་སྩལ་བར་མཛོད།_།བཙེས་,༼སྣར་༽ བར།_།རྟག་ཏུ་ཟས་དག་སྩལ་བར་མཛོད།_།བཙེས་,
,,,
མཆན་177པ།,༼སྡེ་༽ ཐག་གྱུར་རྣམས་ལ།_།ས་བོན་ཟས་ཀྱིས་,ཀྱིས་,པ་དང་ནི་ལོ་ཉེས་དང་།_།གནོན་པ་དང་ནི་ཡམས་ནད་དང་།_།ཕམ་གྱུར་ཡུལ་དུ་འཇིག་རྟེན་པ།_།རྗེས་སུ་བཟུང་བ་རྒྱ་ཆེན་མཛོད།_།ཞིང་པ་ཉམ་ཐག་གྱུར་རྣམས་ལ།_།ས་བོན་ཟས་ཀྱིས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ པ་ཉམ་ཐག་གྱུར་རྣམས་ལ།_།ས་བོན་ཟས་ཀྱི་,༼སྣར་༽ པ་ཉམ་ཐག་གྱུར་རྣམས་ལ།_།ས་བོན་ཟས་ཀྱི་,
,,,
མཆན་178པ།,༼སྡེ་༽ རྗེས་སུ་ཟུང་།_།ནན་གྱིས་,_།ནན་གྱིས་,རྗེས་སུ་ཟུང་།_།ནན་གྱིས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ རྗེས་སུ་བཟུང་།_།ནན་གྱི་,༼སྣར་༽ རྗེས་སུ་བཟུང་།_།ནན་གྱི་,
,,,
མཆན་179པ།,༼སྡེ་༽ དཔྱ་ཁྲལ་བཏང་བ་དང་།_།ཤས་,ཤས་,དཔྱ་ཁྲལ་བཏང་བ་དང་།_།ཤས་
༼ཅོ་༽ དཔྱ་ཁྲལ་བཏང་བ་དང་།_།ཤེས་,༼པེ་༽ ༡པ།,༼སྣར་༽ ༡པ།,
,,,
མཆན་180པ།,༼སྡེ་༽ བ་དང་།_།ཆགས་ཉེན་པ་ལས་ཡོངས་བསྐྱབ་,བསྐྱབ་,རྣམས་ཀྱང་ནི་བསྒྱུང་བ་དང་།_།ཆགས་ཉེན་པ་ལས་ཡོངས་བསྐྱབ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ནི་བསྒྱུང་བ་དང་།_།ཆགས་ཉེན་པ་ལས་ཡོངས་སྐྱབས་,༼སྣར་༽ ནི་བསྒྱུང་བ་དང་།_།ཆགས་ཉེན་པ་ལས་ཡོངས་སྐྱབས་,
,,,
མཆན་181པ།,༼སྡེ་༽ མཛོད།_།རང་གི་ཡུལ་དང་ཡུལ་གཞན་གྱི,གྱི,དང་།_།ཤོ་གམ་བཏང་དང་ཤོ་གམ་དབྲི།_།དེ་དག་སྒོ་ན་སྡོད་པ་ཡི།_།ཉོན་མོངས་ལས་ཀྱང་བཟློག་པར་མཛོད།_།རང་གི་ཡུལ་དང་ཡུལ་གཞན་གྱི
༼ཅོ་༽ ༡པ།,༼པེ་༽ བཟློག་པར་མཛོད།_།རང་གི་ཡུལ་དང་ཡུལ་གཞན་གྱིས,༼སྣར་༽ བཟློག་པར་མཛོད།_།རང་གི་ཡུལ་དང་ཡུལ་གཞན་གྱིས,
,,,
མཆན་182པ།,༼སྡེ་༽ དང་།_།རིན་ཐང་རིགས་པར་བགྱིད་དུ་སྩོལ,སྩོལ,།_།ཆོམ་རྐུན་རྣམས་ཀྱང་ཞི་བར་མཛོད།_།དབྱིག་གི་སྤོབས་ནི་མཉམ་པ་དང་།_།རིན་ཐང་རིགས་པར་བགྱིད་དུ་སྩོལ
༼ཅོ་༽ ༡པ།,༼པེ་༽ མཉམ་པ་དང་།_།རིན་ཐང་རིགས་པར་བགྱིད་དུ་གསོལ,༼སྣར་༽ མཉམ་པ་དང་།_།རིན་ཐང་རིགས་པར་བགྱིད་དུ་གསོལ,
,,,
ཤོག་གྲངས་312པར་ཡོད་པའི་མཆན་183པ།,༼སྡེ་༽ མཛེས་ལ།_།དེ་དོན་གཉེར་བ་རྣམས་སྩལ་ན,སྩལ་ན,།_།བློན་པོས་ཅི་དང་ཅི་གསོལ་པ།_།ཉིད་ཀྱིས་ཀུན་དུ་མཁྱེན་མཛོད་ལ།_།འཇིག་རྟེན་སྨན་པ་གང་དང་གང་།_།དེ་དང་དེ་ཀུན་རྟག་ཏུ་མཛོད།_།བདག་ཕན་ཅི་དང་ཅི་བྱ་ཞེས།_།ཇི་ལྟར་ཁྱེད་ལ་གུས་ཡོད་པ།_།གཞན་ཕན་ཅི་དང་ཅི་བྱ་ཞེས།_།དེ་བཞིན་ཁྱོད་ནི་གུས་པར་མཛོད།_།ས་དང་ཆུ་དང་མེ་དང་རླུང་།_།སྨན་དང་ནགས་ཀྱི་ཤིང་བཞིན་དུ།_།བདག་ཉིད་ཡུད་ཙམ་གཅིག་ཏུ་ཡང་།_།འདོད་དགུར་སྤྱད་པ་ཉིད་དུ་མཛོད།_།གོམ་པ་བདུན་པའི་དུས་སུ་ཡང།_།བདོག་པ་ཀུན་གཏོང་སེམས་འཆང་བའི།_།བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་ནི།_།བསོད་ནམས་མཁའ་འདྲ་དཔག་མེད་སྐྱེ།_།བུ་མོ་གཟུགས་བཟང་ལུས་མཛེས་ལ།_།དེ་དོན་གཉེར་བ་རྣམས་སྩལ་ན
༼ཅོ་༽ ༡པ།,༼པེ་༽ བཟང་ལུས་མཛེས་ལ།_།དེ་དོན་གཉེར་བ་རྣམས་བསལ་ནས,༼སྣར་༽ བཟང་ལུས་མཛེས་ལ།_།དེ་དོན་གཉེར་བ་རྣམས་བསལ་ནས,
,,,
མཆན་184པ།,༼སྡེ་༽ མཆིས་སོ།_།གང་ལ་དུག་ནི་ཕན་འགྱུར་,འགྱུར་,།_།དེས་ནི་དམ་ཆོས་ཡོངས་འཛིན་པའི།_།གཟུངས་ནི་སོ་སོར་ཐོབ་པར་འགྱུར།_།རྒྱན་རྣམས་ཀུན་དང་ལྡན་པ་ཡི།_།བུ་མོ་སྟོང་ཕྲག་བརྒྱད་ཅུ་དག_།ཡོ་བྱད་ཀུན་དང་ལྷན་ཅིག་ཏུ།_།ཐུབ་པ་ཡིས་ནི་སྔོན་སྩལ་ཏོ།_།སྣ་ཚོགས་པ་དང་འོད་གསལ་བའི།_།བགོ་བ་དག་དང་རྒྱན་རྣམས་དང་།_།དྲི་དང་ཕྲེང་བ་ལོངས་སྤྱོད་དག_།སློང་བ་རྣམས་ལ་བརྩེ་བས་སྩོལ།_།གང་ལ་ཆོས་དོན་གང་མེད་ན།_།ཤིན་ཏུ་ཉམ་ཐག་གྱུར་པ་དེ།_།དེ་ཡི་མོད་ལ་བདེ་སྩལ་ན།_།དེ་ལས་སྦྱིན་མཆོག་མ་མཆིས་སོ།_།གང་ལ་དུག་ནི་ཕན་འགྱུར་
༼ཅོ་༽ ༡པ།,༼པེ་༽ མཆོག་མ་མཆིས་སོ།_།གང་ལ་དུག་ནི་ཕན་གྱུར་,༼སྣར་༽ མཆོག་མ་མཆིས་སོ།_།གང་ལ་དུག་ནི་ཕན་གྱུར་,
,,,
མཆན་185པ།,༼སྡེ་༽ ལ་ཇི་ལྟ་བུར།_།སོར་མོ་བཅད་ལ་,ལ་,ན།_།དེ་ལ་དུག་ཀྱང་སྦྱིན་པར་བགྱི།_།ཁ་ཟས་མཆོག་ཀྱང་མི་ཕན་ན།_།དེ་ལ་དེ་ནི་སྦྱིན་མི་བགྱི།_།སྦྲུལ་གྱིས་ཟིན་ལ་ཇི་ལྟ་བུར།_།སོར་མོ་བཅད་ལ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ གྱིས་ཟིན་ལ་ཇི་ལྟ་བུར།_།སོར་མོ་བཅད་པ་,༼སྣར་༽ གྱིས་ཟིན་ལ་ཇི་ལྟ་བུར།_།སོར་མོ་བཅད་པ་,
,,,
མཆན་186པ།,༼སྡེ་༽ ཕན་བཤད་པ,པ,ཕན་བཤད་པ
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཕན་བཤད་ན,༼སྣར་༽ ཕན་བཤད་ན,
,,,
མཆན་187པ།,༼སྡེ་༽ པའི་ཆོས་ཀྱིས་མི་ངོམས་ཤིང་།_།དོན་བཟུང་,བཟུང་,།_།དེ་བཞིན་ཐུབ་པས་གཞན་ཕན་པ།_།མི་བདེ་བ་ཡང་བྱ་བར་གསུངས།_།དམ་པའི་ཆོས་དང་ཆོས་སྨྲ་ལ།_།ཉིད་ཀྱིས་བཀུར་སྟི་མཆོག་དང་ནི།_།གུས་པར་བྱས་ཏེ་ཆོས་ཉན་ཞིང་།_།ཆོས་ཀྱི་སྦྱིན་པ་དག་ཀྱང་མཛོད།_།འཇིག་རྟེན་གཏམ་ལ་དགའ་མ་མཛད།_།འཇིག་རྟེན་འདས་ལ་དགྱེས་པར་མཛོད།_།བདག་ལ་ཇི་ལྟར་དེ་བཞིན་དུ།_།གཞན་ལ་ཡོན་ཏན་བསྐྱེད་པར་མཛོད།_།གསན་པའི་ཆོས་ཀྱིས་མི་ངོམས་ཤིང་།_།དོན་བཟུང་
༼ཅོ་༽ ༡པ།,༼པེ་༽ གསན་པའི་ཆོས་ཀྱིས་མི་ངོམས་ཤིང་།_།དོན་གཟུང་་,༼སྣར་༽ གསན་པའི་ཆོས་ཀྱིས་མི་ངོམས་ཤིང་།_།དོན་གཟུང་་,
,,,
ཤོག་གྲངས་313པར་ཡོད་པའི་མཆན་188པ།,༼སྡེ་༽ དགྲ་ལའང་ཡོན་ཏན་བརྗོད་པར་མཛོད།_།གནོད་,གནོད་,རྣམ་པར་དབྱེ་བ་དང་།_།བླ་མ་དག་ལ་ཡོན་དབུལ་བ།_།རྟག་ཏུ་གུས་པར་མཛད་དུ་གསོལ།_།འཇིག་རྟེན་རྒྱང་ཕན་སོགས་མི་གདོན།_།རྩོད་པའི་དོན་གྱི་ང་རྒྱལ་སྤང་།_།རང་གི་ཡོན་ཏན་མི་བསྔགས་ཤིང་།_།དགྲ་ལའང་ཡོན་ཏན་བརྗོད་པར་མཛོད།_།གནོད་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཤིང་།_།དགྲ་ལའང་ཡོན་ཏན་བརྗོད་པར་མཛོད།_།གནས་,༼སྣར་༽ ཤིང་།_།དགྲ་ལའང་ཡོན་ཏན་བརྗོད་པར་མཛོད།_།གནས་,
,,,
མཆན་189པ།,༼སྡེ་༽ ངན་སེམས་ཀྱིས་ནི་གླེང་མི་བགྱི།_།གཞན་,གཞན་,ལ་དབབ་པར་མི་བགྱི་ཞིང་།_།ངན་སེམས་ཀྱིས་ནི་གླེང་མི་བགྱི།_།གཞན་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ ཞིང་།_།ངན་སེམས་ཀྱིས་ནི་གླེང་མི་བགྱི།_།བཞན་,
,,,
མཆན་190པ།,༼སྡེ་༽ སོར་བརྟག་པར་བྱ།_།ཉེས་པ་གང་གིས་,གིས་,རྣམས་ཀྱི་དང་བདག་ཉིད་ཀྱི།_།འཁྲུལ་པ་སོ་སོར་བརྟག་པར་བྱ།_།ཉེས་པ་གང་གིས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ པ་སོ་སོར་བརྟག་པར་བྱ།_།ཉེས་པ་གང་ཞིག,༼སྣར་༽ པ་སོ་སོར་བརྟག་པར་བྱ།_།ཉེས་པ་གང་ཞིག,
,,,
མཆན་191པ།,༼སྡེ་༽ ནི་རང་གིས་ཡོངས་སྤང་ཞིང་།_།ནུས་པས་,པས་,གཞན་དག་ལ།_།མཁས་པས་རྟག་ཏུ་ཁ་བྱ་བ།_།དེ་ནི་རང་གིས་ཡོངས་སྤང་ཞིང་།_།ནུས་པས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ །_།དེ་ནི་རང་གིས་ཡོངས་སྤང་ཞིང་།_།ནུས་པ་,༼སྣར་༽ །_།དེ་ནི་རང་གིས་ཡོངས་སྤང་ཞིང་།_།ནུས་པ་,
,,,
